manufacturing_year,odometer_km,cycle_count,battery_health_percent,internal_resistance,charge_efficiency,remaining_capacity,charging_cycles_last_month,fast_charge_ratio,average_trip_distance,daily_distance,cooling_system_health,thermal_runaway_risk,voltage_imbalance,battery_stress_index,thermal_health_score,charging_quality_score,predicted_remaining_life_cycles,battery_failure
2020.0,20203.0,1.0,87.61,0.3438,95.98,79.94,1.0,0.379,3.1,5.5,55.7,49.1,10.76,61.4,54.4,34.3,1470.0,0
2022.0,55546.0,142.0,90.22,0.5268,95.57,90.3,4.0,0.315,14.0,40.2,68.0,48.3,13.98,42.7,63.8,42.9,1259.0,0
2018.0,153563.0,293.0,88.07,0.4873,94.6,84.75,1.0,0.162,43.8,55.2,64.7,51.5,10.75,29.7,61.9,91.6,1106.0,0
2021.0,23778.0,43.0,99.8,0.3465,98.72,52.18,2.0,0.183,7.1,47.1,72.7,60.2,13.7,33.2,59.7,73.1,1141.0,0
2022.0,28953.0,179.0,89.94,0.3558,96.48,33.92,6.0,0.112,9.3,31.2,81.4,64.0,8.22,5.1,61.6,74.2,957.0,0
2020.0,58827.0,214.0,95.49,0.4129,93.09,76.1,1.0,0.145,46.1,74.7,92.3,39.0,8.44,33.2,73.0,83.4,1332.0,0
2022.0,98450.0,210.0,87.17,0.5075,98.43,73.47,7.0,0.454,42.9,79.7,81.4,56.6,18.33,49.9,56.9,40.4,1159.0,0
2017.0,134335.0,384.0,80.56,0.558,92.78,55.02,6.0,0.265,41.5,52.2,68.7,57.8,20.85,11.8,50.2,71.9,973.0,0
2020.0,32424.0,190.0,87.81,0.5063,94.53,32.98,3.0,0.302,20.4,19.2,71.0,53.7,18.52,33.8,63.5,43.3,1108.0,0
2015.0,179155.0,440.0,87.61,0.5404,93.26,56.41,4.0,0.148,38.0,53.3,61.7,76.3,29.1,7.5,43.2,30.5,569.0,0
2015.0,55664.0,214.0,86.87,0.516,95.5,44.45,5.0,0.368,6.3,16.7,61.8,64.8,16.01,12.7,53.7,28.6,1149.0,0
2024.0,37779.0,144.0,93.79,0.3943,95.35,73.08,2.0,0.242,30.0,53.3,100.0,50.4,9.95,33.2,57.8,57.8,1286.0,0
2023.0,74261.0,115.0,86.63,0.5349,94.94,108.34,3.0,0.404,25.4,82.6,85.8,50.8,18.17,44.9,56.8,30.8,601.0,0
2018.0,162472.0,384.0,79.84,0.5885,94.51,62.79,4.0,0.387,24.6,47.1,68.3,58.7,22.84,22.9,55.0,68.3,847.0,0
2020.0,50916.0,112.0,95.11,0.375,97.48,66.04,1.0,0.252,11.2,24.4,58.6,48.7,25.51,40.1,65.6,54.2,1349.0,0
2022.0,3666.0,5.0,99.8,0.3525,96.52,52.49,2.0,0.319,4.4,13.2,90.0,46.9,8.3,22.8,58.2,65.5,1471.0,0
2017.0,154678.0,194.0,91.67,0.4382,95.55,106.44,2.0,0.185,29.4,54.1,59.9,53.2,18.33,23.2,64.6,50.7,1162.0,0
2017.0,115923.0,441.0,77.57,0.5476,95.25,42.77,4.0,0.199,20.5,43.4,64.4,70.2,23.66,47.5,55.9,52.1,831.0,0
2022.0,45702.0,233.0,91.79,0.5063,95.07,28.16,6.0,0.006,20.4,40.9,83.4,56.6,16.49,36.7,56.9,71.1,1166.0,0
2017.0,177074.0,389.0,83.18,0.5586,94.4,77.25,6.0,0.179,24.1,61.8,53.6,63.1,33.85,13.7,57.8,67.0,921.0,0
2020.0,75004.0,214.0,72.18,0.6818,93.35,48.39,6.0,0.533,21.4,48.4,84.2,43.1,8.24,50.6,71.8,23.3,416.0,0
2023.0,47648.0,104.0,82.49,0.5816,95.03,75.69,6.0,0.629,28.5,56.5,78.8,42.9,13.4,51.8,69.1,3.1,571.0,0
2021.0,500.0,1.0,87.61,0.3616,96.31,72.24,2.0,0.276,1.0,3.0,82.4,52.1,6.55,5.0,63.1,75.5,1457.0,0
2022.0,500.0,20.0,99.11,0.4427,98.52,77.55,2.0,0.605,1.9,47.1,95.5,37.6,6.41,24.6,65.2,53.6,783.0,0
2016.0,4294.0,20.0,99.8,0.2765,97.2,48.46,1.0,0.016,1.0,3.0,49.3,53.3,21.4,0.0,65.1,100.0,1232.0,0
2019.0,53484.0,214.0,91.01,0.5236,94.18,106.71,1.0,0.3,18.9,26.0,69.1,50.6,3.7,65.2,56.4,36.3,1285.0,0
2015.0,137993.0,183.0,90.54,0.4831,97.5,103.16,2.0,0.391,13.2,45.8,51.6,53.9,10.79,35.1,62.1,64.8,1181.0,0
2023.0,37363.0,160.0,91.32,0.4353,96.99,60.95,3.0,0.41,11.2,29.5,89.0,50.3,18.09,28.6,57.9,67.2,1271.0,0
2015.0,153321.0,405.0,85.07,0.4756,95.45,54.95,4.0,0.195,17.5,46.1,41.0,53.7,31.6,2.7,64.7,64.8,918.0,0
2024.0,4101.0,23.0,99.8,0.421,97.58,78.68,1.0,0.198,5.5,17.1,99.8,49.0,1.28,28.2,65.2,100.0,1425.0,0
2024.0,21488.0,70.0,87.61,0.397,96.27,103.48,2.0,0.434,23.7,71.7,95.9,42.9,9.62,56.0,71.0,21.8,1432.0,0
2018.0,100965.0,229.0,84.28,0.4698,94.27,73.22,4.0,0.381,12.9,41.6,57.1,67.2,25.69,42.7,49.8,68.5,1030.0,0
2018.0,78618.0,227.0,88.37,0.5673,95.08,63.89,2.0,0.515,23.3,33.6,75.9,65.4,18.24,44.7,48.9,54.2,1115.0,0
2021.0,78549.0,82.0,99.01,0.3304,96.61,42.27,6.0,0.319,18.1,26.7,82.4,59.6,12.86,30.0,54.0,76.2,1067.0,0
2017.0,5092.0,1.0,99.8,0.3701,95.9,107.22,5.0,0.415,3.6,6.3,41.7,58.6,16.21,39.5,57.0,62.9,1030.0,0
2016.0,200236.0,336.0,79.67,0.5145,94.31,64.02,5.0,0.167,23.6,71.2,58.2,68.5,26.7,24.9,54.2,63.7,659.0,0
2015.0,9379.0,1.0,98.41,0.377,95.11,100.26,1.0,0.344,1.2,3.0,70.1,62.5,12.92,50.1,59.8,56.8,1206.0,0
2017.0,78549.0,216.0,87.68,0.4198,94.6,78.8,5.0,0.16,14.6,33.6,63.2,59.6,12.15,14.1,56.2,52.1,837.0,0
2018.0,129502.0,286.0,83.37,0.5546,96.63,83.99,6.0,0.697,43.6,55.1,80.7,52.3,23.06,40.1,59.0,13.9,1037.0,0
2021.0,21763.0,108.0,99.8,0.3728,97.95,83.0,2.0,0.252,8.0,47.1,81.3,41.9,4.64,0.6,56.9,79.0,1354.0,0
2021.0,16920.0,37.0,99.8,0.3711,97.11,63.11,4.0,0.206,11.5,14.0,83.9,44.7,13.1,25.5,59.6,73.8,1450.0,0
2017.0,77532.0,147.0,95.86,0.3887,96.3,96.61,5.0,0.187,12.7,24.5,61.7,51.9,14.64,14.7,63.8,83.3,1280.0,0
2016.0,150067.0,339.0,80.57,0.5872,96.17,70.76,4.0,0.072,16.8,50.5,64.0,65.1,23.02,55.7,40.9,77.1,940.0,0
2023.0,500.0,1.0,99.8,0.4226,99.14,54.24,1.0,0.345,1.3,3.7,85.8,41.6,11.94,7.8,63.7,76.1,1468.0,0
2016.0,233656.0,596.0,72.0,0.6713,92.0,55.46,9.0,0.197,25.9,77.6,76.9,57.9,21.76,35.1,57.0,52.4,638.0,0
2016.0,146021.0,462.0,78.02,0.5506,94.05,44.96,4.0,0.294,30.1,50.5,72.8,59.5,28.06,33.2,52.1,42.3,821.0,0
2020.0,129809.0,271.0,78.86,0.4338,92.48,73.97,1.0,0.428,42.8,71.8,73.8,65.8,22.55,67.7,56.0,26.9,741.0,0
2022.0,36471.0,180.0,90.35,0.4788,94.13,42.26,4.0,0.215,9.0,26.3,82.4,55.1,11.9,43.1,63.6,84.6,1188.0,0
2021.0,78549.0,231.0,87.67,0.507,94.91,86.53,3.0,0.277,21.3,74.2,77.4,67.4,22.01,15.3,48.0,39.9,1099.0,0
2023.0,33520.0,85.0,87.61,0.5231,95.07,56.42,2.0,0.302,12.9,41.1,90.5,42.0,17.01,4.4,62.9,63.2,621.0,0
2020.0,78549.0,95.0,92.95,0.397,95.74,67.76,5.0,0.219,26.5,90.6,94.5,56.4,1.4835,23.8,63.4,28.6,971.0,0
2019.0,500.0,71.0,93.9,0.5063,94.98,75.1,1.0,0.37,1.5,3.0,61.1,51.2,16.37,23.2,56.9,63.9,1346.0,0
2020.0,171205.0,380.0,71.76,0.5981,94.35,58.2,5.0,0.59,43.3,90.4,90.4,79.6,15.57,57.0,39.3,0.0,562.0,0
2016.0,500.0,1.0,97.67,0.3652,95.82,77.1,2.0,0.203,1.0,3.0,59.2,51.4,19.99,19.2,65.2,93.1,1453.0,0
2018.0,75676.0,129.0,89.69,0.352,96.64,83.94,5.0,0.374,17.5,33.0,64.3,68.7,20.97,17.9,51.0,70.2,976.0,0
2015.0,108869.0,520.0,76.44,0.5786,92.83,31.69,6.0,0.018,10.4,33.7,54.8,55.7,32.29,5.9,63.9,81.1,741.0,0
2023.0,76889.0,214.0,93.44,0.4112,94.97,85.48,12.0,0.326,37.0,90.3,77.9,52.5,22.21,36.8,60.3,29.2,1316.0,0
2023.0,26661.0,92.0,99.42,0.4036,98.17,90.55,4.0,0.137,22.0,29.7,90.3,48.3,12.84,7.5,57.9,86.6,1415.0,0
2016.0,28834.0,70.0,91.62,0.4852,96.33,104.36,1.0,0.397,2.5,5.2,72.8,46.4,15.28,0.0,66.1,55.3,1251.0,0
2016.0,78718.0,183.0,95.15,0.3695,96.51,64.35,3.0,0.471,7.0,22.3,54.4,60.3,12.82,48.3,58.0,51.8,983.0,0
2015.0,6556.0,53.0,98.12,0.3812,97.44,58.05,2.0,0.114,1.4,3.0,46.8,54.9,26.67,25.8,55.9,96.3,1432.0,0
2020.0,500.0,25.0,99.54,0.3461,97.92,79.79,1.0,0.125,2.2,3.0,73.3,45.8,15.86,39.8,60.5,82.9,1438.0,0
2020.0,85167.0,297.0,85.23,0.5577,97.24,50.71,7.0,0.315,13.4,42.0,80.7,67.2,11.72,34.0,43.3,61.2,991.0,0
2022.0,79715.0,255.0,81.54,0.5649,95.26,44.52,8.0,0.385,46.7,62.2,82.0,59.0,22.86,55.8,51.7,44.5,956.0,0
2017.0,203353.0,458.0,71.76,0.5057,93.24,66.86,3.0,0.229,23.4,80.2,61.1,68.7,18.03,33.2,43.4,55.1,533.0,0
2020.0,67367.0,155.0,91.72,0.382,95.13,79.43,1.0,0.394,23.5,32.0,84.2,41.9,3.48,33.8,61.5,44.5,1230.0,0
2021.0,500.0,9.0,99.31,0.4084,98.98,45.82,1.0,0.319,1.0,3.3,75.8,63.0,10.41,43.7,60.4,83.9,1422.0,0
2024.0,33640.0,99.0,89.19,0.4419,97.85,78.36,4.0,0.319,26.8,45.9,95.2,66.5,18.33,58.9,52.5,52.1,1002.0,0
2020.0,12073.0,57.0,94.31,0.3832,96.26,56.54,1.0,0.431,4.5,8.1,77.2,63.6,10.97,72.2,57.4,44.8,1076.0,0
2023.0,6524.0,13.0,95.84,0.4379,94.85,95.8,1.0,0.317,2.0,3.0,87.4,42.9,8.61,70.9,62.3,62.1,1358.0,0
2019.0,9098.0,1.0,99.8,0.354,97.27,82.13,2.0,0.724,1.6,3.0,66.7,65.1,19.54,44.5,45.3,5.7,1196.0,0
2018.0,129006.0,354.0,80.65,0.5194,92.95,69.58,3.0,0.56,19.1,53.2,73.7,50.4,16.79,67.5,58.7,15.0,915.0,0
2023.0,28934.0,90.0,95.17,0.4395,94.77,78.78,2.0,0.207,19.4,47.1,72.8,50.5,21.4,45.7,66.9,70.7,1386.0,0
2016.0,164649.0,462.0,76.26,0.5876,96.54,46.95,8.0,0.346,18.2,56.3,65.9,43.8,15.28,48.0,69.1,62.3,1030.0,0
2018.0,202331.0,535.0,79.16,0.5478,95.22,58.7,4.0,0.228,35.3,87.5,63.0,53.3,18.33,19.5,53.5,33.5,744.0,0
2016.0,35477.0,118.0,88.85,0.5364,94.05,48.46,1.0,0.406,6.1,14.2,52.3,67.7,20.24,46.9,49.7,25.2,1217.0,0
2024.0,30866.0,238.0,87.87,0.5215,97.96,48.47,8.0,0.246,31.4,58.0,99.9,46.8,16.84,20.3,70.9,79.0,1127.0,0
2021.0,97928.0,239.0,64.7,0.6897,92.2,58.74,5.0,0.589,25.0,76.9,81.8,54.0,31.25,30.4,56.9,0.0,368.0,0
2020.0,23566.0,133.0,87.09,0.4276,94.31,54.73,1.0,0.138,10.0,47.1,99.1,70.8,15.71,16.0,53.0,72.4,929.0,0
2016.0,78549.0,90.0,94.56,0.4093,95.65,85.45,1.0,0.364,4.3,12.0,56.4,37.9,26.98,17.9,69.3,62.5,1343.0,0
2020.0,87058.0,383.0,75.07,0.487,93.71,32.83,6.0,0.097,20.4,34.0,65.1,73.0,25.39,4.6,43.7,22.4,597.0,0
2022.0,82201.0,103.0,95.58,0.4033,99.5,89.19,5.0,0.319,17.6,60.0,76.1,46.0,18.33,28.4,67.4,93.8,1323.0,0
2022.0,57418.0,65.0,98.45,0.3515,94.65,107.26,1.0,0.093,14.3,49.3,86.8,56.3,9.23,5.1,63.9,80.2,1156.0,0
2015.0,111557.0,145.0,94.71,0.4144,98.26,86.78,1.0,0.227,12.3,32.2,69.0,53.5,20.97,45.8,60.9,62.5,1310.0,0
2015.0,149775.0,228.0,87.84,0.5063,96.48,104.73,6.0,0.382,14.0,41.9,48.8,52.0,18.78,9.4,61.4,30.1,1092.0,0
2023.0,34464.0,113.0,91.56,0.3687,96.8,84.72,2.0,0.18,14.7,32.6,89.6,59.9,13.58,42.7,48.4,68.3,997.0,0
2015.0,10775.0,39.0,99.8,0.4069,96.7,73.05,2.0,0.182,1.5,3.0,57.5,55.3,9.67,0.0,51.5,79.0,1460.0,0
2022.0,49431.0,123.0,99.36,0.3505,97.26,61.51,4.0,0.071,20.4,41.8,92.9,47.1,14.36,8.1,64.6,90.1,1346.0,0
2016.0,12235.0,48.0,95.02,0.4335,96.86,66.22,1.0,0.187,2.9,7.7,56.7,43.7,11.51,15.3,56.9,66.0,1340.0,0
2017.0,150357.0,282.0,85.13,0.4514,94.98,79.79,4.0,0.319,19.2,56.3,58.6,51.2,20.55,41.5,63.9,14.6,1043.0,0
2023.0,17156.0,1.0,99.69,0.3727,96.71,71.0,1.0,0.446,9.5,22.3,72.8,44.3,4.78,18.8,66.0,44.8,1398.0,0
2024.0,38392.0,142.0,92.75,0.4289,94.78,53.49,5.0,0.332,20.7,49.1,78.0,44.5,6.85,12.8,65.9,36.5,1237.0,0
2019.0,54147.0,226.0,85.94,0.4873,96.16,105.94,2.0,0.239,20.3,26.4,67.7,46.4,22.19,32.8,60.8,64.1,1083.0,0
2021.0,43411.0,134.0,94.1,0.4458,96.5,38.07,5.0,0.081,7.6,25.6,69.8,46.6,14.26,0.0,66.5,62.7,1245.0,0
2017.0,116121.0,333.0,80.71,0.5495,93.11,68.36,7.0,0.402,15.3,41.5,70.3,62.1,19.1,17.3,51.0,29.0,966.0,0
2024.0,27782.0,140.0,85.81,0.4409,94.46,46.97,6.0,0.314,32.0,42.0,89.8,75.2,13.44,6.5,39.3,45.2,904.0,0
2020.0,3627.0,1.0,96.1,0.3939,95.2,90.78,1.0,0.311,1.0,3.0,80.0,75.8,3.95,47.4,46.9,93.5,1168.0,0
2024.0,4698.0,1.0,99.8,0.3451,98.87,67.43,2.0,0.486,12.0,22.8,90.5,41.4,12.32,39.7,62.0,70.1,1466.0,0
2022.0,82189.0,304.0,87.01,0.5155,98.0,58.25,8.0,0.238,20.4,65.5,80.9,50.1,15.15,33.7,66.6,90.7,1050.0,0
2022.0,59321.0,226.0,73.79,0.7063,94.89,33.98,4.0,0.088,15.7,41.5,79.2,54.0,26.64,4.0,55.2,73.7,452.0,0
2018.0,93284.0,195.0,75.26,0.7043,92.54,76.21,2.0,0.253,27.3,42.1,64.6,56.8,26.51,10.6,64.8,30.6,435.0,0
2019.0,52547.0,181.0,88.79,0.5409,93.85,52.12,1.0,0.067,12.6,24.2,56.5,55.1,20.09,33.5,53.4,97.0,1189.0,0
2017.0,12336.0,69.0,98.12,0.4059,95.13,54.27,1.0,0.165,5.3,9.1,55.4,42.8,12.47,18.5,64.1,72.9,1417.0,0
2021.0,73216.0,270.0,87.19,0.5298,94.18,56.77,4.0,0.243,16.4,44.0,71.5,60.6,21.43,28.5,52.6,36.4,1052.0,0
2024.0,55906.0,162.0,89.23,0.461,97.32,63.61,8.0,0.39,20.4,99.3,90.7,56.2,13.47,28.4,55.5,31.7,1194.0,0
2021.0,46483.0,216.0,87.61,0.4245,96.93,47.7,1.0,0.191,9.3,27.0,72.8,40.6,9.78,8.2,64.0,52.1,1089.0,0
2019.0,106527.0,309.0,77.36,0.6026,93.65,47.55,4.0,0.27,14.7,46.9,64.7,75.4,20.96,36.5,47.9,51.8,907.0,0
2024.0,39308.0,93.0,88.29,0.5143,95.32,89.54,6.0,0.739,21.0,71.3,100.0,60.0,22.7,75.9,49.8,0.0,1201.0,0
2017.0,103520.0,350.0,83.78,0.5063,95.04,47.1,9.0,0.418,29.4,40.6,66.0,58.9,17.12,12.7,58.8,12.9,1030.0,0
2022.0,89455.0,209.0,88.7,0.4415,94.98,73.19,4.0,0.222,37.0,70.7,89.5,53.3,15.51,60.2,56.9,62.7,1142.0,0
2020.0,145332.0,325.0,82.56,0.5302,95.62,60.24,6.0,0.382,30.7,86.6,79.0,50.4,14.64,22.2,58.2,29.6,1022.0,0
2024.0,38951.0,24.0,94.87,0.4263,95.26,64.02,4.0,0.488,16.7,52.8,76.0,79.7,4.31,54.3,56.9,52.1,1076.0,0
2022.0,57485.0,181.0,87.66,0.5063,95.3,58.67,3.0,0.393,24.5,42.8,82.2,54.2,18.56,36.4,59.1,52.1,1224.0,0
2015.0,500.0,13.0,99.8,0.3176,98.03,62.3,2.0,0.158,1.0,3.0,63.4,59.1,13.39,35.5,58.6,94.7,1122.0,0
2017.0,43167.0,90.0,97.99,0.4245,96.18,71.13,1.0,0.16,9.1,18.0,76.5,48.8,16.33,8.2,68.1,54.0,1381.0,0
2024.0,41117.0,116.0,92.33,0.4336,94.74,100.11,6.0,0.37,25.5,82.9,96.6,50.4,8.67,32.5,55.8,52.1,1296.0,0
2017.0,12446.0,57.0,97.65,0.5063,94.72,64.02,1.0,0.175,3.7,5.7,74.9,38.2,10.69,35.6,71.1,65.5,1366.0,0
2023.0,21372.0,25.0,98.14,0.356,98.75,66.08,5.0,0.353,14.5,47.1,84.7,48.1,10.95,18.8,58.4,93.9,1430.0,0
2022.0,64464.0,356.0,83.19,0.5513,94.62,35.88,9.0,0.433,28.9,54.0,77.7,56.1,22.54,25.2,62.7,68.3,941.0,0
2022.0,8844.0,61.0,95.53,0.3148,97.64,122.83,1.0,0.525,1.6,3.0,90.7,58.9,6.3,32.8,51.2,56.8,1028.0,0
2023.0,55478.0,119.0,89.85,0.4235,93.67,87.01,5.0,0.665,23.8,53.1,73.9,62.9,15.7,62.7,47.6,45.2,1002.0,0
2015.0,59339.0,214.0,85.41,0.5005,92.28,41.42,1.0,0.319,14.5,20.9,51.4,61.4,35.42,19.0,57.1,53.7,1025.0,0
2018.0,107038.0,424.0,79.62,0.529,95.03,35.18,8.0,0.165,28.2,45.1,54.6,53.2,19.97,12.8,62.8,51.4,903.0,0
2019.0,123564.0,282.0,88.24,0.513,95.58,99.84,4.0,0.094,17.1,58.3,53.8,54.5,25.83,11.5,60.9,61.6,1031.0,0
2017.0,107207.0,382.0,78.17,0.5235,92.13,53.54,4.0,0.33,14.8,42.2,63.8,51.7,28.4,17.4,59.6,36.6,866.0,0
2020.0,113173.0,214.0,79.17,0.5817,93.47,55.99,9.0,0.319,31.9,68.1,78.7,53.4,24.19,30.4,50.2,9.4,888.0,0
2024.0,56572.0,101.0,87.62,0.4313,92.04,92.14,6.0,0.691,33.9,102.5,92.4,70.2,24.22,70.3,48.8,0.0,979.0,0
2019.0,164054.0,335.0,84.18,0.5187,93.61,76.34,5.0,0.425,48.4,80.9,71.6,65.3,23.36,40.1,50.9,42.7,1008.0,0
2024.0,43943.0,184.0,89.12,0.5438,93.63,43.72,9.0,0.272,40.4,63.4,87.7,66.3,10.89,35.7,50.3,27.5,1162.0,0
2020.0,183371.0,605.0,65.4,0.6239,92.47,40.93,11.0,0.29,30.7,96.2,81.2,76.8,25.89,25.8,37.9,38.3,403.0,0
2024.0,9578.0,79.0,99.8,0.3749,98.93,88.56,3.0,0.33,21.4,35.7,100.0,38.0,6.96,34.1,71.4,98.7,1407.0,0
2022.0,118922.0,273.0,87.61,0.5041,94.46,79.41,5.0,0.246,30.9,91.8,86.8,63.5,18.33,51.7,44.9,65.1,787.0,0
2016.0,109562.0,134.0,92.79,0.4253,94.37,92.18,2.0,0.411,12.9,36.3,62.8,63.2,13.34,48.0,51.8,50.5,994.0,0
2018.0,96451.0,199.0,87.61,0.7133,93.6,67.09,2.0,0.412,16.0,47.1,66.6,59.1,34.64,0.0,54.6,49.6,455.0,0
2024.0,78549.0,214.0,99.8,0.3575,96.23,79.3,2.0,0.384,18.7,36.5,96.4,56.8,0.0,43.1,55.5,61.2,1488.0,0
2017.0,131838.0,369.0,72.64,0.4361,92.58,58.13,4.0,0.614,28.7,50.8,58.9,65.7,29.41,29.4,52.5,12.5,646.0,0
2023.0,61311.0,124.0,98.14,0.383,95.47,79.31,2.0,0.273,20.0,67.6,88.9,50.1,4.08,33.6,63.6,56.8,1348.0,0
2024.0,45740.0,24.0,95.17,0.4246,97.45,118.89,1.0,0.54,30.7,91.8,89.7,44.0,11.94,55.1,62.6,42.6,1443.0,0
2016.0,145692.0,214.0,79.68,0.6072,94.39,62.59,2.0,0.319,22.8,46.9,58.4,56.5,27.4,30.6,57.8,65.2,930.0,0
2018.0,76149.0,171.0,91.37,0.3994,97.8,84.48,1.0,0.131,12.6,35.2,72.6,49.3,12.47,28.7,59.6,91.4,924.0,0
2019.0,95768.0,100.0,95.74,0.4345,94.34,111.71,1.0,0.4,14.4,47.3,63.1,42.5,15.26,4.4,71.2,67.2,1364.0,0
2023.0,24845.0,38.0,99.58,0.3727,98.92,118.63,4.0,0.262,7.9,17.6,86.5,40.3,14.61,5.4,70.7,69.5,1459.0,0
2021.0,93838.0,237.0,76.7,0.6208,92.38,64.73,4.0,0.165,40.7,58.5,86.4,47.3,16.49,9.8,60.5,58.3,439.0,0
2021.0,50811.0,152.0,96.17,0.407,97.86,56.35,8.0,0.138,10.6,31.2,77.7,39.0,8.91,0.0,68.5,52.6,1329.0,0
2022.0,61228.0,213.0,80.35,0.5767,94.19,46.61,7.0,0.346,16.2,47.6,78.0,48.9,25.64,23.4,68.1,68.9,469.0,0
2015.0,232869.0,503.0,79.78,0.508,93.97,71.04,6.0,0.12,31.0,71.6,57.9,54.8,24.0,11.5,61.9,53.9,787.0,0
2020.0,152271.0,263.0,83.63,0.5028,93.15,64.02,2.0,0.54,27.0,59.3,51.7,50.8,25.94,35.5,62.2,26.5,1050.0,0
2022.0,14924.0,85.0,95.09,0.4022,95.48,52.61,1.0,0.524,1.9,6.1,89.1,62.9,0.37,32.1,44.4,52.1,1062.0,0
2020.0,45281.0,111.0,93.09,0.4891,98.11,120.17,4.0,0.155,31.3,54.7,72.8,50.5,10.79,26.8,63.0,52.1,1287.0,0
2018.0,94098.0,271.0,90.27,0.4402,96.39,73.13,5.0,0.26,17.6,36.0,67.9,46.7,18.38,23.2,62.2,74.9,1109.0,0
2023.0,40152.0,36.0,97.33,0.4404,94.98,86.78,3.0,0.592,20.6,40.7,85.8,56.9,9.82,38.8,53.9,50.5,1446.0,0
2023.0,59147.0,153.0,77.66,0.6611,94.0,55.3,10.0,0.485,19.9,63.9,72.8,41.2,17.21,33.1,61.7,17.0,503.0,0
2018.0,107149.0,276.0,88.53,0.4103,95.74,64.02,5.0,0.228,17.9,40.1,62.9,52.3,21.5,4.4,66.9,67.6,1127.0,0
2015.0,71482.0,160.0,92.45,0.4375,94.17,84.54,1.0,0.224,8.3,22.3,56.4,48.7,17.88,15.4,66.2,69.5,1270.0,0
2015.0,108129.0,242.0,89.82,0.4857,94.98,89.04,2.0,0.287,25.1,30.7,52.7,54.2,17.29,54.6,60.1,52.1,1117.0,0
2015.0,235472.0,557.0,73.56,0.5857,94.98,58.87,6.0,0.381,20.5,65.6,65.0,56.1,21.71,27.3,59.9,25.2,671.0,0
2017.0,74125.0,112.0,98.15,0.4022,96.92,110.38,1.0,0.167,13.4,24.9,75.0,43.6,12.5,37.9,61.7,68.8,1393.0,0
2020.0,78549.0,74.0,99.8,0.4471,95.55,67.13,2.0,0.275,6.4,14.3,75.7,47.9,8.94,9.3,69.1,40.4,1392.0,0
2024.0,78549.0,116.0,88.6,0.3574,97.0,70.33,7.0,0.29,31.7,64.8,91.8,64.6,11.28,29.5,46.6,85.6,932.0,0
2019.0,9024.0,62.0,98.56,0.3903,96.04,49.64,1.0,0.201,1.1,3.0,64.0,48.7,22.83,38.0,63.7,78.7,1409.0,0
2022.0,51768.0,75.0,95.9,0.3488,97.42,90.9,7.0,0.346,28.1,41.6,93.5,59.7,9.22,19.2,54.3,56.5,1092.0,0
2021.0,89353.0,162.0,91.67,0.3912,98.26,75.73,6.0,0.459,18.4,61.5,73.3,49.4,18.33,33.5,56.9,56.8,928.0,0
2015.0,80752.0,332.0,81.7,0.5063,95.69,36.95,4.0,0.441,13.0,25.0,60.9,60.1,20.19,8.8,54.5,52.6,931.0,0
2024.0,26415.0,109.0,94.61,0.4054,98.48,70.12,8.0,0.201,23.6,51.9,88.5,70.3,11.25,39.9,47.3,52.1,1024.0,0
2024.0,12307.0,52.0,98.96,0.4215,93.27,100.55,5.0,0.127,9.7,17.3,88.3,48.5,2.14,23.0,60.0,52.1,1429.0,0
2023.0,7841.0,74.0,99.8,0.4465,98.32,44.5,3.0,0.29,1.4,3.0,93.0,47.2,17.78,18.7,69.2,52.1,1416.0,0
2019.0,47312.0,219.0,87.76,0.4735,95.28,39.0,3.0,0.319,9.7,25.5,79.9,50.2,17.84,18.0,62.5,60.9,1110.0,0
2018.0,78549.0,341.0,80.07,0.5635,95.21,71.18,5.0,0.429,20.2,66.2,74.6,54.3,10.72,38.0,57.1,50.3,920.0,0
2019.0,138842.0,367.0,82.37,0.4999,95.61,56.97,6.0,0.233,49.1,69.8,67.7,56.5,17.05,49.4,57.7,34.5,952.0,0
2015.0,42207.0,78.0,94.1,0.4118,95.91,87.78,1.0,0.549,4.3,12.8,44.2,61.7,26.7,40.6,54.8,46.3,1021.0,0
2022.0,111877.0,344.0,85.85,0.5329,97.49,59.48,10.0,0.107,47.8,88.6,72.5,61.6,16.92,2.0,59.7,89.9,1057.0,0
2021.0,90652.0,333.0,83.24,0.5354,94.5,41.37,10.0,0.368,23.5,66.6,63.4,59.8,27.64,44.2,55.9,24.3,944.0,0
2020.0,42947.0,29.0,99.8,0.4475,98.56,62.84,1.0,0.256,9.2,14.1,55.4,44.7,18.33,29.1,67.4,66.8,1485.0,0
2020.0,90615.0,85.0,95.21,0.416,95.73,110.94,3.0,0.582,21.7,55.3,84.3,43.7,9.93,57.4,61.1,5.2,1331.0,0
2015.0,10634.0,214.0,99.8,0.3721,97.16,91.54,1.0,0.319,1.6,3.0,37.0,48.8,29.13,31.3,65.4,53.9,1520.0,0
2020.0,86830.0,168.0,90.07,0.4842,96.82,101.78,5.0,0.24,31.9,65.2,76.4,49.5,17.1,18.2,66.9,86.5,1163.0,0
2019.0,65868.0,234.0,91.3,0.4487,96.02,75.93,1.0,0.327,20.1,31.0,75.5,58.2,18.36,38.0,56.7,68.1,1090.0,0
2020.0,30518.0,120.0,99.8,0.3622,97.02,77.4,1.0,0.074,7.7,26.5,77.2,51.5,9.56,0.0,57.5,83.3,1401.0,0
