vehicle_id,manufacturing_year,odometer_km,cycle_count,battery_health_percent,internal_resistance,charge_efficiency,remaining_capacity,charging_cycles_last_month,fast_charge_ratio,average_trip_distance,daily_distance,cooling_system_health,thermal_runaway_risk,voltage_imbalance,battery_stress_index,thermal_health_score,charging_quality_score,predicted_remaining_life_cycles,battery_failure,BMS_warning_count,capacity_loss_percent,vehicle_age_years
EV299127,2019.0,85238.0,187.0,77.49,0.647,95.7,65.88,1.0,0.328,20.4,34.7,70.1,40.3,18.09,33.2,72.2,71.3,503.0,0,4.0,22.51,7.28
EV258754,2020.0,90984.0,181.0,91.91,0.4316,95.08,91.44,2.0,0.366,22.2,51.4,74.9,57.0,18.5,37.3,55.7,36.5,1166.0,0,,8.09,5.71
EV261694,2017.0,202849.0,1030.0,55.51,0.8716,87.57,22.35,4.0,0.349,28.3,69.7,59.5,73.6,36.1,68.4,48.3,52.1,286.0,1,1.0,44.49,8.99
EV176516,2016.0,76041.0,327.0,86.96,0.5385,94.7,43.66,3.0,0.029,9.7,28.0,47.8,52.4,31.18,15.4,62.5,57.8,1026.0,0,6.0,13.04,10.09
EV206038,2024.0,18475.0,135.0,89.5,0.4281,94.31,78.98,1.0,0.319,14.5,33.2,87.0,68.3,14.63,24.8,48.4,93.1,974.0,0,8.0,10.5,2.2
EV157372,2015.0,187530.0,413.0,79.81,0.5419,93.05,60.39,6.0,0.288,19.8,49.9,52.6,62.2,26.51,23.2,49.1,45.2,907.0,0,4.0,20.19,11.2
EV123168,2023.0,102998.0,209.0,83.34,0.4645,93.12,70.6,8.0,0.397,41.1,100.8,87.4,62.4,21.49,63.5,40.1,16.4,874.0,0,4.0,16.66,3.03
EV196043,2017.0,50008.0,262.0,88.31,0.4541,96.12,33.76,2.0,0.069,11.7,19.1,48.0,54.8,24.0,0.0,62.5,74.9,1089.0,0,1.0,11.69,9.21
EV186261,2024.0,59229.0,214.0,87.6,0.4638,97.65,79.15,8.0,0.41,47.0,80.1,83.0,81.3,4.55,78.8,40.8,36.1,1030.0,0,4.0,12.4,2.19
EV198976,2018.0,500.0,1.0,99.63,0.4124,98.0,64.82,1.0,0.275,1.2,3.0,66.2,61.7,20.1,34.8,52.8,82.8,1465.0,0,3.0,0.37,7.75
EV274398,2020.0,26668.0,147.0,86.61,0.4733,94.52,43.3,4.0,0.598,2.5,8.9,80.2,77.2,24.11,74.1,44.1,33.1,953.0,1,8.0,13.39,5.82
EV151393,2023.0,54703.0,257.0,87.86,0.5073,97.34,41.85,8.0,0.195,19.8,49.1,88.5,54.0,9.58,41.0,54.7,100.0,1046.0,0,1.0,12.14,2.96
EV167465,2018.0,101118.0,286.0,83.61,0.5003,93.53,74.57,2.0,0.432,23.2,43.2,58.4,57.4,22.54,16.1,54.6,4.7,1015.0,0,2.0,16.39,8.16
EV139065,2017.0,158028.0,214.0,69.42,0.5122,92.79,46.39,8.0,0.472,16.6,47.1,58.1,69.1,31.78,16.4,50.4,26.6,474.0,0,0.0,30.58,9.1
EV187636,2024.0,26674.0,43.0,99.8,0.4123,97.62,77.91,5.0,0.047,16.2,51.9,85.2,43.1,18.33,0.0,70.2,96.0,1489.0,0,1.0,0.2,2.19
EV273712,2022.0,47429.0,164.0,89.04,0.3897,94.38,59.59,1.0,0.312,10.8,35.3,83.4,61.8,20.42,37.1,53.8,68.5,946.0,0,1.0,10.96,4.05
EV167402,2019.0,86249.0,218.0,93.1,0.4287,97.6,87.1,3.0,0.319,20.9,36.1,66.2,46.5,25.16,42.0,59.8,0.0,1200.0,0,3.0,6.9,7.1
EV250728,2021.0,11981.0,19.0,97.61,0.3944,97.02,84.3,1.0,0.292,1.8,3.0,79.5,45.6,8.12,43.1,64.6,51.4,1465.0,0,3.0,2.39,5.01
EV101314,2020.0,78549.0,1315.0,43.83,0.7008,87.98,26.43,11.0,0.711,71.5,132.4,73.9,90.6,36.04,59.8,31.2,0.0,0.0,1,5.0,56.17,10.13
EV253679,2023.0,22893.0,88.0,87.61,0.5063,95.8,54.59,1.0,0.506,2.3,6.0,89.2,36.8,12.15,36.0,73.6,35.8,644.0,0,1.0,9.12,2.94
EV125126,2024.0,20600.0,75.0,95.71,0.3815,96.96,60.5,1.0,0.707,12.6,35.8,93.7,54.3,8.66,64.2,66.4,6.7,1378.0,0,2.0,4.29,2.32
EV267516,2019.0,110361.0,255.0,91.81,0.4783,93.64,64.66,4.0,0.079,22.3,52.2,69.0,56.8,13.23,24.0,54.4,90.5,1125.0,0,5.0,8.19,7.19
EV223203,2015.0,21300.0,151.0,88.32,0.4535,95.44,35.03,2.0,0.035,2.0,6.6,65.1,63.9,21.1,8.4,54.7,100.0,922.0,0,5.0,11.68,11.03
EV178003,2022.0,72572.0,84.0,91.5,0.4309,96.08,86.36,1.0,0.552,21.8,58.8,78.9,56.8,11.09,57.8,39.7,37.8,1035.0,0,1.0,8.5,4.03
EV208233,2017.0,238154.0,665.0,49.61,0.8644,88.9,34.39,8.0,0.51,30.1,87.0,61.4,61.6,46.23,10.4,54.6,0.0,73.0,1,3.0,50.39,9.33
EV220469,2023.0,32794.0,103.0,80.4,0.7097,93.54,72.68,4.0,0.239,14.7,50.9,77.1,62.9,27.59,60.8,51.1,58.6,564.0,0,4.0,19.6,2.78
EV160740,2017.0,78333.0,312.0,87.61,0.5489,94.98,42.42,2.0,0.305,9.1,26.3,70.7,66.1,13.81,49.2,49.6,60.3,1023.0,0,3.0,15.01,8.91
EV236848,2021.0,49828.0,219.0,89.09,0.495,95.72,42.53,5.0,0.319,7.6,25.7,71.7,61.9,23.46,0.0,55.9,63.1,1187.0,0,7.0,10.91,4.9
EV258598,2017.0,354317.0,856.0,55.77,0.7353,93.58,49.02,11.0,0.594,80.7,122.7,52.2,78.0,18.33,61.5,39.7,13.0,349.0,1,3.0,44.23,9.23
EV279920,2019.0,207152.0,487.0,72.74,0.6108,92.27,64.26,6.0,0.534,47.6,98.4,72.6,55.2,18.6,22.3,58.8,36.7,776.0,0,3.0,,7.22
EV242508,2017.0,124415.0,679.0,66.15,0.616,90.43,26.83,4.0,0.739,18.1,49.2,80.3,67.0,37.69,49.7,56.9,24.9,550.0,1,4.0,33.85,8.99
EV247583,2020.0,70087.0,263.0,81.5,0.4925,93.87,63.08,4.0,0.52,13.9,37.4,73.1,54.5,24.99,37.3,56.2,26.6,1042.0,0,2.0,18.5,5.84
EV218124,2019.0,21551.0,96.0,96.0,0.4023,96.56,82.71,1.0,0.321,4.2,11.9,63.4,49.3,11.15,34.4,63.0,81.4,1387.0,0,2.0,4.0,6.97
EV173256,2023.0,37803.0,153.0,93.22,0.3822,95.66,55.83,2.0,0.282,18.3,48.6,95.6,67.4,8.33,42.1,49.3,81.4,958.0,0,1.0,6.78,2.79
EV233719,2017.0,8421.0,16.0,95.89,0.4708,97.37,40.96,1.0,0.319,2.3,3.0,65.9,44.8,17.44,59.3,69.2,41.0,1471.0,0,1.0,4.11,9.43
EV111815,2022.0,124945.0,204.0,84.62,0.5549,96.91,110.15,4.0,0.542,28.2,92.7,72.3,59.4,22.75,31.6,51.8,28.2,1093.0,1,1.0,15.38,4.04
EV254254,2018.0,93201.0,247.0,87.11,0.5116,91.99,82.66,3.0,0.117,20.4,35.2,72.2,46.5,23.13,20.6,63.3,68.9,1124.0,0,4.0,12.89,8.06
EV279107,2017.0,196071.0,844.0,56.17,0.6556,94.98,26.88,4.0,0.168,24.2,74.6,49.0,68.3,27.97,58.0,52.7,43.6,175.0,1,4.0,43.83,8.7
EV187183,2019.0,61100.0,122.0,94.62,0.4335,94.98,74.14,4.0,0.035,12.6,30.1,75.2,58.9,11.46,0.0,55.3,85.7,1037.0,0,1.0,5.38,6.97
EV256380,2020.0,23330.0,170.0,89.84,0.5063,96.8,72.4,1.0,0.014,10.3,26.1,72.8,41.2,21.35,22.0,67.0,96.4,1156.0,0,0.0,10.16,6.01
EV130517,2022.0,43760.0,35.0,99.8,0.3727,94.29,102.93,1.0,0.407,27.9,44.1,90.1,42.3,3.56,23.1,73.6,58.2,1466.0,0,1.0,0.2,3.72
EV118269,2017.0,500.0,22.0,99.8,0.3749,95.33,64.02,1.0,0.158,1.0,3.0,78.3,40.6,2.13,29.9,69.3,66.3,1444.0,0,3.0,0.2,8.77
EV135930,2020.0,24145.0,29.0,99.8,0.5063,95.93,67.12,5.0,0.108,10.0,27.9,76.3,50.3,12.11,42.0,56.3,95.9,1520.0,0,2.0,0.2,2.31
EV116608,2016.0,104846.0,171.0,84.72,0.4296,93.66,64.02,1.0,0.389,20.1,36.6,56.1,63.4,22.7,51.1,54.1,58.2,825.0,0,3.0,15.28,10.02
EV293903,2024.0,78549.0,38.0,96.76,0.315,94.98,71.55,1.0,0.405,1.3,3.0,89.9,59.0,9.81,35.5,50.6,67.0,1146.0,0,1.0,,2.12
EV250158,2021.0,147721.0,414.0,69.16,0.5063,91.6,44.68,9.0,0.928,62.9,101.3,71.7,65.4,32.24,76.5,43.0,0.0,1030.0,1,4.0,30.84,
EV294419,2021.0,48695.0,207.0,87.47,0.4809,95.03,68.99,3.0,0.632,7.9,20.3,85.0,53.1,15.55,55.6,63.5,6.1,1155.0,0,2.0,12.53,4.78
EV265169,2017.0,180578.0,475.0,71.19,0.6401,92.38,64.72,3.0,0.545,20.4,62.5,54.0,73.4,28.76,63.5,35.3,52.3,1030.0,1,8.0,28.81,8.98
EV248506,2024.0,27866.0,27.0,99.8,0.3726,97.99,92.92,6.0,0.403,40.0,58.0,100.0,43.7,0.0,50.6,72.8,57.2,1492.0,0,0.0,0.2,1.92
EV120028,2022.0,103016.0,217.0,93.16,0.4612,96.98,88.3,2.0,0.376,29.4,86.4,84.8,53.6,16.42,7.6,66.8,36.3,1201.0,0,3.0,6.84,4.15
EV179955,2019.0,137814.0,315.0,86.44,0.5389,94.98,72.62,4.0,0.096,39.6,60.8,63.8,57.8,20.26,16.1,58.1,92.0,1097.0,0,,13.56,6.77
EV283054,2022.0,15853.0,86.0,96.54,0.4184,94.98,90.8,3.0,0.107,3.2,8.6,84.5,49.4,13.18,30.0,65.7,61.2,1335.0,0,2.0,3.46,4.16
EV186405,2015.0,258184.0,214.0,60.81,0.5654,90.79,57.57,7.0,0.345,48.5,80.8,56.0,75.3,31.95,13.0,45.3,0.0,357.0,1,3.0,39.19,
EV134791,2017.0,240215.0,601.0,66.99,0.6842,91.94,52.0,4.0,0.487,27.1,90.0,53.0,57.3,31.42,61.5,53.3,7.9,581.0,1,5.0,33.01,9.06
EV171080,2022.0,68113.0,145.0,93.79,0.3997,93.92,65.89,2.0,0.136,30.1,46.0,61.4,66.8,20.1,33.7,55.3,53.2,1063.0,0,5.0,6.21,4.37
EV195835,2017.0,78303.0,81.0,95.77,0.3791,96.74,92.11,5.0,0.104,10.7,26.1,62.3,55.7,21.65,0.0,53.3,100.0,1369.0,0,1.0,4.23,8.91
EV249446,2023.0,75081.0,191.0,78.5,0.5506,94.89,56.23,6.0,0.277,29.7,86.8,90.2,45.1,13.52,30.2,63.0,57.1,479.0,0,1.0,,3.05
EV123515,2024.0,25701.0,27.0,99.8,0.3617,96.55,103.67,4.0,0.146,8.7,23.2,92.6,50.1,9.53,5.6,53.1,69.8,1469.0,0,2.0,0.2,1.73
EV265138,2017.0,255621.0,1099.0,56.03,0.7862,92.82,25.64,15.0,0.628,40.1,97.9,52.1,66.0,31.24,51.1,48.7,0.0,209.0,1,5.0,43.97,8.84
EV190364,2018.0,292374.0,214.0,74.36,0.5567,92.54,64.02,9.0,0.844,73.1,119.6,63.5,72.1,27.88,79.2,42.4,0.0,706.0,1,3.0,25.64,8.13
EV113806,2017.0,500.0,16.0,99.53,0.5063,96.72,92.71,1.0,0.426,1.1,3.0,77.6,42.3,14.55,47.8,64.5,53.0,1456.0,0,1.0,,8.91
EV210179,2024.0,25245.0,116.0,92.07,0.4377,95.71,70.0,6.0,0.498,21.0,62.6,89.7,57.1,17.62,40.1,59.6,44.5,1270.0,0,2.0,7.93,1.98
EV183378,2019.0,78549.0,286.0,89.64,0.4824,95.76,85.72,6.0,0.054,34.8,65.8,79.9,53.3,14.55,18.3,66.5,76.3,1038.0,0,0.0,10.36,7.04
EV201677,2017.0,229887.0,1004.0,56.4,0.7643,89.46,25.55,13.0,0.762,64.6,85.7,59.6,56.8,23.55,63.6,47.3,0.0,345.0,1,2.0,43.6,9.03
EV155574,2019.0,500.0,52.0,97.93,0.3661,99.29,88.1,1.0,0.203,1.0,3.0,74.2,49.5,10.88,20.6,67.2,89.7,1393.0,0,3.0,2.07,6.91
EV201083,2024.0,22648.0,65.0,87.61,0.3417,96.27,46.0,5.0,0.193,11.5,25.0,98.0,43.8,2.31,0.0,68.7,92.3,1438.0,0,2.0,0.79,2.17
EV222196,2015.0,100243.0,272.0,87.61,0.462,93.26,69.07,2.0,0.123,12.7,32.6,47.0,52.1,24.96,0.0,56.9,63.3,1059.0,0,7.0,13.58,11.07
EV287184,2022.0,182054.0,605.0,64.09,0.6394,92.48,37.47,26.0,0.386,57.0,144.9,71.9,70.8,31.81,42.3,51.9,25.8,375.0,1,7.0,35.91,4.2
EV276464,2022.0,57165.0,193.0,92.34,0.4634,96.47,60.34,7.0,0.259,15.5,47.6,72.2,48.0,14.17,30.4,59.3,63.6,1247.0,0,3.0,,3.98
EV281051,2021.0,11163.0,73.0,92.78,0.4098,95.72,53.97,1.0,0.466,1.0,3.0,87.7,46.4,11.55,22.2,56.9,29.6,1314.0,0,1.0,,5.12
EV260479,2017.0,41101.0,52.0,99.8,0.359,96.33,104.12,1.0,0.073,3.4,9.7,48.5,64.8,24.81,0.0,41.0,100.0,1194.0,0,1.0,0.2,9.15
EV294028,2018.0,156582.0,439.0,82.28,0.5556,93.47,56.49,4.0,0.319,38.8,65.8,75.9,47.6,16.8,8.9,59.6,49.0,839.0,0,4.0,17.72,8.1
EV106132,2023.0,47154.0,125.0,91.82,0.5063,96.4,71.92,2.0,0.484,24.5,46.6,83.2,52.0,15.17,52.9,59.1,59.0,1205.0,0,3.0,8.18,3.11
EV199170,2018.0,33931.0,141.0,99.8,0.3385,98.32,43.67,4.0,0.102,7.2,18.7,66.3,51.7,20.61,8.0,57.6,63.7,1364.0,0,1.0,0.2,7.98
EV274377,2018.0,148349.0,321.0,78.19,0.6337,96.51,60.23,5.0,0.504,22.1,58.6,78.7,61.0,20.88,34.6,60.1,53.6,1030.0,0,3.0,21.81,8.06
EV236543,2015.0,370692.0,935.0,83.35,0.7596,92.89,74.02,5.0,0.715,46.9,113.1,56.5,37.5,26.34,55.3,64.7,0.0,2562.0,1,1.0,16.65,10.61
EV156304,2022.0,63490.0,170.0,92.62,0.4341,95.38,79.41,8.0,0.215,28.2,59.0,73.5,56.4,21.25,29.2,56.5,51.0,1207.0,0,1.0,7.38,3.83
EV177345,2015.0,397293.0,1030.0,58.65,0.7133,89.89,47.25,13.0,0.494,40.3,117.8,61.6,67.8,34.58,59.0,46.8,4.9,1030.0,1,7.0,41.35,10.91
EV246251,2018.0,70237.0,119.0,91.72,0.4745,94.94,68.2,4.0,0.448,11.9,28.1,71.4,50.9,12.13,17.6,61.3,35.3,1287.0,0,0.0,8.28,7.86
EV144133,2022.0,50770.0,96.0,87.61,0.507,93.91,77.48,4.0,0.124,17.8,39.6,80.3,44.6,20.81,12.0,68.4,73.0,626.0,0,2.0,12.51,4.02
EV217858,2015.0,163538.0,560.0,74.27,0.6338,93.26,43.54,6.0,0.207,16.1,50.9,49.6,63.8,36.55,42.0,44.8,81.2,746.0,1,2.0,25.73,11.09
EV229102,2020.0,500.0,1.0,99.8,0.331,97.23,54.65,1.0,0.269,1.6,3.0,83.4,60.8,10.78,58.0,52.6,84.7,1221.0,0,2.0,0.2,1.94
EV183013,2018.0,169474.0,767.0,61.68,0.606,92.4,25.55,11.0,0.264,22.8,69.5,57.6,80.9,35.42,33.2,36.1,21.5,268.0,1,7.0,38.32,8.14
EV272339,2024.0,11494.0,22.0,99.8,0.3463,96.01,64.02,4.0,0.123,8.5,21.6,100.0,55.5,7.06,22.4,56.5,82.8,1168.0,0,3.0,0.2,2.14
EV289117,2017.0,78549.0,285.0,74.0,0.56,93.56,49.61,5.0,0.312,13.0,34.1,71.6,90.0,19.47,65.9,38.1,72.2,706.0,1,6.0,26.0,9.04
EV213815,2016.0,251405.0,797.0,44.53,0.9017,91.91,27.51,9.0,0.362,24.3,83.5,61.7,64.4,37.8,51.9,54.3,39.7,32.0,1,2.0,,10.15
EV106935,2023.0,87312.0,196.0,89.14,0.5074,97.95,110.28,4.0,0.421,46.5,107.9,79.0,61.4,19.91,42.3,55.8,11.5,1175.0,0,2.0,10.86,
EV276039,2018.0,197355.0,330.0,78.6,0.4759,92.31,98.56,4.0,0.745,28.5,80.4,78.1,64.0,14.28,43.8,55.8,3.2,654.0,0,3.0,21.4,8.16
EV200656,2023.0,7815.0,1.0,99.8,0.43,97.19,64.02,2.0,0.062,20.4,23.6,96.4,52.8,10.64,34.5,55.0,89.4,1485.0,0,2.0,0.2,2.72
EV141290,2021.0,60450.0,140.0,92.64,0.486,97.48,85.86,5.0,0.455,15.2,43.5,85.9,50.5,11.93,3.0,61.6,55.7,1246.0,0,2.0,7.36,4.96
EV233071,2023.0,21041.0,1.0,99.8,0.374,96.96,84.13,1.0,0.074,7.2,14.7,72.8,50.0,3.52,24.1,59.5,90.4,1497.0,0,1.0,0.2,3.0
EV162572,2024.0,29036.0,33.0,98.16,0.421,96.86,67.9,1.0,0.373,16.8,33.0,100.0,65.5,10.01,34.9,52.8,48.3,1168.0,0,1.0,1.84,2.02
EV216233,2017.0,207177.0,725.0,46.13,0.9216,90.63,27.63,9.0,0.411,40.5,76.8,63.9,63.4,18.33,33.2,48.1,37.4,33.0,1,3.0,53.87,8.8
EV295410,2016.0,166339.0,789.0,62.2,0.6853,91.21,29.3,9.0,0.258,17.6,54.5,49.2,68.8,40.68,26.4,42.9,36.8,428.0,1,3.0,37.8,10.2
EV195365,2022.0,71704.0,180.0,89.98,0.3848,94.98,87.83,6.0,0.138,37.2,55.5,81.3,57.3,12.04,0.0,56.7,80.0,909.0,0,1.0,10.02,3.84
EV111213,2015.0,352353.0,932.0,49.08,0.7725,93.51,36.28,12.0,0.66,68.6,106.3,62.9,96.0,34.58,69.8,29.1,26.8,133.0,1,4.0,50.92,10.99
EV243898,2016.0,254526.0,1144.0,87.61,0.9779,86.13,20.13,13.0,0.276,24.3,79.9,53.1,56.8,29.99,83.3,29.4,12.0,1030.0,1,4.0,53.06,10.14
EV228504,2016.0,408438.0,577.0,73.26,0.6237,93.59,102.43,6.0,0.393,76.4,138.3,52.9,57.5,30.12,33.9,56.9,17.6,637.0,1,5.0,26.74,10.08
EV226488,2018.0,101708.0,407.0,74.46,0.4922,94.02,42.73,3.0,0.117,29.9,41.1,62.4,69.2,32.39,12.3,46.1,61.2,607.0,0,1.0,25.54,8.05
EV131805,2020.0,8539.0,45.0,97.01,0.4412,98.21,66.13,1.0,0.319,1.1,3.0,83.8,58.3,4.7,34.9,60.0,85.9,1131.0,0,2.0,2.99,1.97
EV237571,2023.0,65719.0,211.0,89.62,0.5023,95.72,81.49,2.0,0.281,22.4,72.7,78.0,49.0,17.19,15.1,63.7,61.4,1121.0,0,2.0,10.38,2.88
EV238817,2016.0,122815.0,531.0,78.78,0.5456,93.57,36.21,5.0,0.063,24.3,41.1,70.9,53.5,13.84,0.0,60.3,78.7,742.0,0,3.0,21.22,10.17
EV259402,2020.0,43466.0,111.0,90.27,0.4281,95.12,80.46,1.0,0.717,12.8,25.8,65.2,65.6,16.51,68.1,50.8,0.0,1011.0,0,4.0,9.73,6.18
EV251546,2017.0,221670.0,429.0,77.9,0.4355,94.93,72.94,9.0,0.239,34.1,85.7,69.8,70.2,18.69,13.7,43.0,0.1,599.0,0,5.0,22.1,9.0
EV107833,2022.0,78549.0,37.0,87.61,0.3842,96.86,85.18,2.0,0.167,13.7,23.2,72.8,46.2,7.34,31.5,65.4,99.6,1435.0,0,3.0,3.17,4.0
EV106078,2022.0,22231.0,1.0,99.8,0.367,97.32,123.95,4.0,0.438,5.3,14.9,72.8,47.6,9.54,42.7,68.3,47.4,1445.0,0,4.0,0.2,3.94
EV230808,2016.0,332602.0,723.0,60.66,0.6168,89.64,54.52,9.0,0.415,43.1,109.6,56.8,75.9,27.54,39.5,48.7,0.0,273.0,1,6.0,39.34,10.16
EV155510,2016.0,76242.0,227.0,87.61,0.459,95.76,67.46,3.0,0.319,14.9,27.4,58.0,52.3,17.8,30.0,57.1,26.1,1166.0,0,2.0,9.04,10.02
EV161691,2017.0,22312.0,18.0,97.76,0.4796,95.35,84.0,1.0,0.09,4.7,15.9,60.9,49.2,18.33,56.7,61.0,100.0,1465.0,0,0.0,2.24,9.06
EV203188,2018.0,235210.0,519.0,64.13,0.5491,92.86,56.74,5.0,0.528,20.4,95.9,65.9,76.4,28.29,60.1,56.9,21.0,423.0,1,5.0,35.87,8.03
EV247791,2024.0,14970.0,58.0,97.54,0.3769,97.33,96.66,4.0,0.117,9.1,29.2,96.1,67.4,10.05,23.3,53.7,97.1,1115.0,0,4.0,2.46,2.26
EV129905,2015.0,450000.0,1198.0,45.02,0.7553,89.18,35.5,11.0,0.766,39.9,138.2,57.5,91.2,35.85,33.5,35.3,0.0,17.0,1,2.0,54.98,10.85
EV249116,2021.0,14412.0,82.0,97.31,0.3754,97.56,70.29,1.0,0.17,2.3,3.0,73.8,65.3,16.78,29.8,51.9,98.2,1099.0,0,7.0,2.69,4.74
EV116238,2020.0,106508.0,250.0,86.81,0.4225,96.02,59.28,2.0,0.206,10.5,29.1,57.3,65.1,18.33,27.4,46.7,89.9,830.0,0,1.0,13.19,11.19
EV278068,2018.0,97748.0,117.0,95.17,0.4083,96.41,114.99,3.0,0.051,12.2,38.1,69.0,49.8,18.62,30.7,56.9,74.5,1327.0,0,4.0,4.83,8.11
EV195637,2020.0,35589.0,140.0,89.29,0.5004,95.16,58.15,6.0,0.292,14.7,43.1,74.0,43.0,17.41,66.9,65.3,30.5,1186.0,0,2.0,10.71,2.97
EV258061,2017.0,86977.0,221.0,85.12,0.4516,96.29,78.43,6.0,0.173,10.9,29.0,63.5,71.3,22.01,0.0,50.2,79.7,821.0,0,1.0,14.88,8.85
EV218529,2015.0,65252.0,62.0,99.47,0.3796,98.18,85.18,3.0,0.336,9.6,20.7,45.4,48.8,19.94,27.9,66.4,63.4,1396.0,0,2.0,0.53,11.03
EV109371,2015.0,387794.0,1056.0,52.25,0.8457,89.19,38.02,12.0,0.455,40.0,116.0,57.5,81.3,32.94,58.9,38.9,0.0,207.0,1,4.0,47.75,10.99
EV192492,2016.0,316090.0,887.0,54.45,0.6636,91.37,37.48,14.0,0.395,20.4,47.1,45.6,85.9,37.15,27.8,34.3,38.3,199.0,1,4.0,45.55,10.11
EV215606,2020.0,78549.0,124.0,96.26,0.409,96.42,55.71,1.0,0.161,14.9,31.7,80.0,57.6,13.39,33.9,51.8,99.6,1363.0,0,1.0,3.74,6.05
EV282497,2017.0,80962.0,237.0,80.59,0.5621,94.12,48.89,4.0,0.523,12.9,26.4,53.3,63.7,25.04,48.6,45.8,45.6,1001.0,0,4.0,19.41,9.21
EV149792,2019.0,80882.0,144.0,95.15,0.3725,98.54,96.63,6.0,0.187,23.1,39.0,56.5,54.7,23.84,26.1,59.1,78.3,1280.0,0,3.0,,7.02
EV261902,2015.0,68102.0,248.0,87.2,0.5443,96.58,56.97,2.0,0.397,19.2,24.0,59.3,55.9,22.5,40.0,57.9,28.8,1030.0,0,1.0,12.8,11.19
EV144103,2020.0,28745.0,122.0,90.89,0.5034,98.2,36.67,4.0,0.252,7.0,14.7,79.9,48.8,10.72,31.5,63.2,83.1,1234.0,0,2.0,9.11,6.0
EV157844,2015.0,75099.0,194.0,83.4,0.4862,95.23,64.07,4.0,0.361,13.5,47.1,57.4,74.6,17.43,29.3,51.2,70.3,822.0,0,4.0,16.6,11.01
EV159585,2015.0,78549.0,65.0,97.77,0.3799,97.42,102.53,1.0,0.404,1.0,3.0,64.3,69.4,2.68,32.7,42.9,64.8,1093.0,0,3.0,2.23,11.04
EV265594,2018.0,54115.0,64.0,98.92,0.3769,97.33,83.7,3.0,0.27,9.9,47.1,69.4,50.3,14.46,21.3,59.9,82.0,1440.0,0,7.0,1.08,8.15
EV104304,2020.0,55607.0,214.0,81.25,0.5063,96.8,28.75,5.0,0.529,8.6,25.5,76.8,65.9,13.33,36.2,53.9,49.9,771.0,0,4.0,18.75,5.86
EV137637,2020.0,500.0,214.0,99.5,0.3424,95.15,79.04,1.0,0.273,1.8,3.0,86.1,61.3,5.93,46.0,58.0,45.7,1171.0,0,2.0,0.5,5.63
EV237180,2019.0,138247.0,321.0,73.53,0.5759,94.98,66.15,4.0,0.275,50.5,67.2,74.2,76.5,22.07,43.2,41.6,38.8,666.0,0,5.0,26.47,6.86
EV168614,2020.0,15324.0,13.0,98.67,0.3902,98.72,85.61,4.0,0.35,1.3,3.0,72.6,63.9,18.33,23.3,52.5,80.2,1182.0,0,1.0,1.33,5.88
EV291419,2015.0,239466.0,627.0,64.87,0.5644,94.98,50.12,5.0,0.427,32.2,74.7,39.4,78.4,49.2,44.0,41.1,17.3,337.0,1,3.0,35.13,11.14
EV263672,2019.0,123339.0,298.0,83.34,0.553,93.72,72.63,1.0,0.173,20.4,47.1,72.8,54.5,20.01,30.4,59.5,73.1,1017.0,0,3.0,16.66,6.82
EV130889,2018.0,82998.0,134.0,95.93,0.4225,96.39,76.54,4.0,0.232,11.2,34.7,67.3,53.1,20.58,5.4,58.5,55.3,1273.0,0,1.0,4.07,7.99
EV182773,2022.0,12671.0,36.0,99.06,0.4186,97.01,71.24,4.0,0.319,1.4,3.0,94.6,43.0,18.33,37.7,65.6,80.0,1030.0,0,1.0,0.94,3.92
EV194074,2016.0,78713.0,184.0,77.11,0.7098,93.14,66.01,3.0,0.144,8.5,23.2,63.1,48.5,20.46,30.0,63.8,45.4,471.0,0,1.0,22.89,10.03
EV241624,2016.0,183728.0,777.0,54.33,0.761,84.65,26.74,8.0,0.425,29.0,65.4,54.2,90.8,40.24,75.1,31.9,0.0,184.0,1,1.0,45.67,9.92
EV109509,2016.0,8672.0,77.0,94.27,0.4577,95.19,49.3,1.0,0.14,1.6,47.1,56.2,48.3,18.11,23.3,62.3,66.6,1312.0,0,0.0,5.73,9.97
EV236829,2021.0,29864.0,147.0,89.89,0.4163,94.86,55.63,4.0,0.522,15.5,24.6,72.8,54.3,27.24,33.2,53.5,52.1,1178.0,0,1.0,10.11,5.11
EV108554,2018.0,279966.0,752.0,43.19,0.9823,87.84,32.87,11.0,0.721,55.2,120.2,67.4,67.7,46.43,64.1,48.0,0.0,21.0,1,2.0,,7.91
EV244336,2022.0,15012.0,111.0,87.61,0.4566,98.0,49.5,4.0,0.226,5.2,16.1,77.9,53.5,14.63,15.7,68.6,72.8,1342.0,0,0.0,4.74,3.89
EV214849,2017.0,170498.0,388.0,63.05,0.7831,92.86,57.73,8.0,0.253,24.6,60.7,56.3,60.7,35.45,8.9,53.7,29.1,261.0,1,4.0,36.95,9.22
EV264788,2016.0,40233.0,140.0,75.66,0.5941,94.98,30.87,5.0,0.621,5.8,14.5,55.5,91.5,34.81,81.3,37.2,4.5,768.0,1,3.0,24.34,
EV233737,2024.0,27992.0,20.0,98.27,0.3677,95.74,81.22,3.0,0.642,15.0,30.5,86.7,39.6,18.77,18.8,69.8,52.1,1475.0,0,5.0,1.73,2.03
EV196798,2015.0,37578.0,111.0,87.61,0.5425,93.89,63.08,1.0,0.253,4.8,10.2,56.8,64.1,17.73,57.7,53.3,67.3,1218.0,0,1.0,8.78,10.96
